doc_id,sentence_id,entity_id,text,type,charOffset,source
DDI-DrugBank.d277,DDI-DrugBank.d277.s11,DDI-DrugBank.d277.s11.e1,tiagabine,drug,61-69,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s11,DDI-DrugBank.d277.s11.e2,phenytoin,drug,115-123,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s11,DDI-DrugBank.d277.s11.e3,AEDs,group,164-167,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s12,DDI-DrugBank.d277.s12.e0,Phenobarbital,drug,0-12,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s12,DDI-DrugBank.d277.s12.e1,Primidone,drug,15-23,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s12,DDI-DrugBank.d277.s12.e2,tiagabine,drug,77-85,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s12,DDI-DrugBank.d277.s12.e3,phenobarbital,drug,131-143,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s12,DDI-DrugBank.d277.s12.e4,primidone,drug,146-154,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s12,DDI-DrugBank.d277.s12.e5,AEDs,group,195-198,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s13,DDI-DrugBank.d277.s13.e0,Valproate,drug,0-8,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s13,DDI-DrugBank.d277.s13.e1,tiagabine,drug,27-35,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s13,DDI-DrugBank.d277.s13.e2,valproate,drug,56-64,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s13,DDI-DrugBank.d277.s13.e3,tiagabine,drug,95-103,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s13,DDI-DrugBank.d277.s13.e4,valproate,drug,127-135,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s13,DDI-DrugBank.d277.s13.e5,tiagabine,drug,161-169,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s15,DDI-DrugBank.d277.s15.e0,GABITRIL,brand,15-22,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s15,DDI-DrugBank.d277.s15.e1,Cimetidine,drug,43-52,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s15,DDI-DrugBank.d277.s15.e2,cimetidine,drug,77-86,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s15,DDI-DrugBank.d277.s15.e3,tiagabine,drug,120-128,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s15,DDI-DrugBank.d277.s15.e4,tiagabine,drug,159-167,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s16,DDI-DrugBank.d277.s16.e0,Theophylline,drug,0-11,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s16,DDI-DrugBank.d277.s16.e1,tiagabine,drug,37-45,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s16,DDI-DrugBank.d277.s16.e2,theophylline,drug,86-97,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s17,DDI-DrugBank.d277.s17.e0,Warfarin,drug,0-7,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s17,DDI-DrugBank.d277.s17.e1,R-warfarin,drug,91-100,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s17,DDI-DrugBank.d277.s17.e2,S-warfarin,drug,105-114,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s17,DDI-DrugBank.d277.s17.e3,tiagabine,drug,137-145,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s18,DDI-DrugBank.d277.s18.e0,tiagabine,drug,39-47,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s19,DDI-DrugBank.d277.s19.e0,Digoxin,drug,0-6,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s19,DDI-DrugBank.d277.s19.e1,tiagabine,drug,39-47,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s19,DDI-DrugBank.d277.s19.e2,digoxin,drug,101-107,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s19,DDI-DrugBank.d277.s19.e3,digoxin,drug,149-155,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s20,DDI-DrugBank.d277.s20.e0,Ethanol,drug,0-6,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s20,DDI-DrugBank.d277.s20.e1,Triazolam,drug,11-19,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s20,DDI-DrugBank.d277.s20.e2,triazolam,drug,90-98,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s20,DDI-DrugBank.d277.s20.e3,tiagabine,drug,115-123,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s21,DDI-DrugBank.d277.s21.e0,ethanol,drug,24-30,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s21,DDI-DrugBank.d277.s21.e1,tiagabine,drug,85-93,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s22,DDI-DrugBank.d277.s22.e0,Tiagabine,drug,0-8,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s22,DDI-DrugBank.d277.s22.e1,alcohol,drug,105-111,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s23,DDI-DrugBank.d277.s23.e0,ethanol,drug,87-93,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s23,DDI-DrugBank.d277.s23.e1,triazolam,drug,98-106,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s23,DDI-DrugBank.d277.s23.e2,tiagabine,drug,154-162,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s24,DDI-DrugBank.d277.s24.e0,Contraceptives,group,5-18,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s24,DDI-DrugBank.d277.s24.e1,tiagabine,drug,53-61,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s24,DDI-DrugBank.d277.s24.e2,contraceptives,group,129-142,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s25,DDI-DrugBank.d277.s25.e0,Antipyrine,drug,0-9,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s25,DDI-DrugBank.d277.s25.e1,Antipyrine,drug,13-22,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s25,DDI-DrugBank.d277.s25.e2,tiagabine,drug,91-99,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s26,DDI-DrugBank.d277.s26.e0,tiagabine,drug,20-28,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s26,DDI-DrugBank.d277.s26.e1,antipyrine,drug,144-153,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s27,DDI-DrugBank.d277.s27.e0,GABITRIL,brand,15-22,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s27,DDI-DrugBank.d277.s27.e1,tiagabine,drug,83-91,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d277,DDI-DrugBank.d277.s28,DDI-DrugBank.d277.s28.e0,tiagabine,drug,76-84,DDICorpus/Train/DrugBank/Tiagabine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s1,DDI-DrugBank.d179.s1.e0,Sulfapyridine,drug,0-12,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s1,DDI-DrugBank.d179.s1.e1,Acetaminophen,drug,56-68,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s1,DDI-DrugBank.d179.s1.e2,Tylenol,brand,77-83,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s2,DDI-DrugBank.d179.s2.e0,Amiodarone,drug,2-11,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s2,DDI-DrugBank.d179.s2.e1,Cordarone,brand,20-28,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s3,DDI-DrugBank.d179.s3.e0,Anabolic steroids,group,2-18,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s3,DDI-DrugBank.d179.s3.e1,nandrolone,drug,21-30,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s3,DDI-DrugBank.d179.s3.e2,Anabolin,brand,39-46,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s3,DDI-DrugBank.d179.s3.e3,oxandrolone,drug,50-60,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s3,DDI-DrugBank.d179.s3.e4,Anavar,brand,69-74,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s3,DDI-DrugBank.d179.s3.e5,oxymetholone,drug,78-89,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s3,DDI-DrugBank.d179.s3.e6,Anadrol,brand,98-104,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s3,DDI-DrugBank.d179.s3.e7,stanozolol,drug,108-117,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s3,DDI-DrugBank.d179.s3.e8,Winstrol,brand,126-133,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s4,DDI-DrugBank.d179.s4.e0,Androgens,group,2-10,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s5,DDI-DrugBank.d179.s5.e0,Antithyroid agents,group,2-19,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s6,DDI-DrugBank.d179.s6.e0,Carbamazepine,drug,2-14,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s6,DDI-DrugBank.d179.s6.e1,Tegretol,brand,23-30,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s7,DDI-DrugBank.d179.s7.e0,Carmustine,drug,2-11,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s7,DDI-DrugBank.d179.s7.e1,BiCNU,brand,20-24,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s8,DDI-DrugBank.d179.s8.e0,Chloroquine,drug,2-12,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s8,DDI-DrugBank.d179.s8.e1,Aralen,brand,21-26,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s9,DDI-DrugBank.d179.s9.e0,Dantrolene,drug,2-11,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s9,DDI-DrugBank.d179.s9.e1,Dantrium,brand,20-27,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s10,DDI-DrugBank.d179.s10.e0,Daunorubicin,drug,2-13,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s10,DDI-DrugBank.d179.s10.e1,Cerubidine,brand,22-31,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s11,DDI-DrugBank.d179.s11.e0,Disulfiram,drug,2-11,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s11,DDI-DrugBank.d179.s11.e1,Antabuse,brand,20-27,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s12,DDI-DrugBank.d179.s12.e0,Divalproex,drug,2-11,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s12,DDI-DrugBank.d179.s12.e1,Depakote,brand,20-27,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s13,DDI-DrugBank.d179.s13.e0,Estrogens,group,2-10,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s14,DDI-DrugBank.d179.s14.e0,Etretinate,drug,2-11,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s14,DDI-DrugBank.d179.s14.e1,Tegison,brand,20-26,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s15,DDI-DrugBank.d179.s15.e0,Gold,drug,2-5,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s16,DDI-DrugBank.d179.s16.e0,Hydroxychloroquine,drug,2-19,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s16,DDI-DrugBank.d179.s16.e1,Plaquenil,brand,28-36,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s17,DDI-DrugBank.d179.s17.e0,Mercaptopurine,drug,2-15,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s17,DDI-DrugBank.d179.s17.e1,Purinethol,brand,24-33,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s18,DDI-DrugBank.d179.s18.e0,Naltrexone,drug,2-11,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s18,DDI-DrugBank.d179.s18.e1,Trexan,brand,20-25,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s19,DDI-DrugBank.d179.s19.e0,contraceptives,group,7-20,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s19,DDI-DrugBank.d179.s19.e1,estrogen,group,55-62,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s20,DDI-DrugBank.d179.s20.e0,anti-infectives,group,8-22,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s21,DDI-DrugBank.d179.s21.e0,Phenothiazines,group,2-15,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s21,DDI-DrugBank.d179.s21.e1,acetophenazine,drug,18-31,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s21,DDI-DrugBank.d179.s21.e2,Tindal,brand,40-45,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s21,DDI-DrugBank.d179.s21.e3,chlorpromazine,drug,49-62,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s21,DDI-DrugBank.d179.s21.e4,Thorazine,brand,71-79,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s21,DDI-DrugBank.d179.s21.e5,fluphenazine,drug,83-94,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s21,DDI-DrugBank.d179.s21.e6,Prolixin,brand,103-110,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s21,DDI-DrugBank.d179.s21.e7,mesoridazine,brand,114-125,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s21,DDI-DrugBank.d179.s21.e8,Serentil,brand,134-141,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s21,DDI-DrugBank.d179.s21.e9,perphenazine,drug,145-156,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s21,DDI-DrugBank.d179.s21.e10,Trilafon,brand,165-172,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s21,DDI-DrugBank.d179.s21.e11,prochlorperazine,drug,176-191,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s21,DDI-DrugBank.d179.s21.e12,Compazine,brand,200-208,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s21,DDI-DrugBank.d179.s21.e13,promazine,drug,212-220,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s21,DDI-DrugBank.d179.s21.e14,Sparine,brand,229-235,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s21,DDI-DrugBank.d179.s21.e15,promethazine,drug,239-250,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s21,DDI-DrugBank.d179.s21.e16,Phenergan,brand,259-267,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s21,DDI-DrugBank.d179.s21.e17,thioridazine,drug,271-282,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s21,DDI-DrugBank.d179.s21.e18,Mellaril,brand,291-298,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s21,DDI-DrugBank.d179.s21.e19,trifluoperazine,drug,302-316,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s21,DDI-DrugBank.d179.s21.e20,Stelazine,brand,325-333,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s21,DDI-DrugBank.d179.s21.e21,triflupromazine,drug,337-351,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s21,DDI-DrugBank.d179.s21.e22,Vesprin,brand,360-366,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s21,DDI-DrugBank.d179.s21.e23,trimeprazine,drug,370-381,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s21,DDI-DrugBank.d179.s21.e24,Temaril,brand,390-396,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s22,DDI-DrugBank.d179.s22.e0,Plicamycin,drug,2-11,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s22,DDI-DrugBank.d179.s22.e1,Mithracin,brand,20-28,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s23,DDI-DrugBank.d179.s23.e0,Valproic acid,drug,2-14,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s23,DDI-DrugBank.d179.s23.e1,Depakene,brand,23-30,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s23,DDI-DrugBank.d179.s23.e2,sulfapyridine,drug,40-52,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s24,DDI-DrugBank.d179.s24.e0,Acetohydroxamic acid,drug,2-21,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s24,DDI-DrugBank.d179.s24.e1,Lithostat,brand,30-38,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s25,DDI-DrugBank.d179.s25.e0,Dapsone,drug,2-8,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s26,DDI-DrugBank.d179.s26.e0,Furazolidone,drug,2-13,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s26,DDI-DrugBank.d179.s26.e1,Furoxone,brand,22-29,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s27,DDI-DrugBank.d179.s27.e0,Nitrofurantoin,drug,2-15,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s27,DDI-DrugBank.d179.s27.e1,Furadantin,brand,24-33,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s28,DDI-DrugBank.d179.s28.e0,Primaquine,drug,2-11,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s29,DDI-DrugBank.d179.s29.e0,Procainamide,drug,2-13,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s29,DDI-DrugBank.d179.s29.e1,Pronestyl,brand,22-30,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s30,DDI-DrugBank.d179.s30.e0,Quinidine,drug,2-10,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s30,DDI-DrugBank.d179.s30.e1,Quinidex,brand,19-26,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s31,DDI-DrugBank.d179.s31.e0,Quinine,drug,2-8,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s31,DDI-DrugBank.d179.s31.e1,Quinamm,brand,17-23,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s32,DDI-DrugBank.d179.s32.e0,Sulfoxone,drug,2-10,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s32,DDI-DrugBank.d179.s32.e1,Diasone,brand,19-25,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s33,DDI-DrugBank.d179.s33.e0,Vitamin K,group,2-10,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s33,DDI-DrugBank.d179.s33.e1,AquaMEPHYTON,brand,19-30,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s33,DDI-DrugBank.d179.s33.e2,Synkayvite,brand,33-42,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s33,DDI-DrugBank.d179.s33.e3,sulfapyridine,drug,52-64,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s34,DDI-DrugBank.d179.s34.e0,Anticoagulants,group,2-15,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s34,DDI-DrugBank.d179.s34.e1,blood thinner,group,18-30,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s35,DDI-DrugBank.d179.s35.e0,Ethotoin,drug,2-9,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
DDI-DrugBank.d179,DDI-DrugBank.d179.s35,DDI-DrugBank.d179.s35.e1,Peganone,brand,18-25,DDICorpus/Train/DrugBank/Sulfapyridine_ddi.xml
